Author,UppercaseLetter,UppercaseLetter_pertokens,LowercaseLetter,LowercaseLetter_pertokens,TitlecaseLetter,TitlecaseLetter_pertokens,ModifierLetter,ModifierLetter_pertokens,OtherLetter,OtherLetter_pertokens,NonSpacingMark,NonSpacingMark_pertokens,SpacingCombiningMark,SpacingCombiningMark_pertokens,EnclosingMark,EnclosingMark_pertokens,DecimalDigitNumber,DecimalDigitNumber_pertokens,LetterNumber,LetterNumber_pertokens,OtherNumber,OtherNumber_pertokens,SpaceSeparator,SpaceSeparator_pertokens,LineSeparator,LineSeparator_pertokens,ParagraphSeparator,ParagraphSeparator_pertokens,Control,Control_pertokens,Format,Format_pertokens,Surrogate,Surrogate_pertokens,PrivateUse,PrivateUse_pertokens,ConnectorPunctuation,ConnectorPunctuation_pertokens,DashPunctuation,DashPunctuation_pertokens,OpenPunctuation,OpenPunctuation_pertokens,ClosePunctuation,ClosePunctuation_pertokens,InitialQuotePunctuation,InitialQuotePunctuation_pertokens,FinalQuotePunctuation,FinalQuotePunctuation_pertokens,OtherPunctuation,OtherPunctuation_pertokens,MathSymbol,MathSymbol_pertokens,CurrencySymbol,CurrencySymbol_pertokens,ModifierSymbol,ModifierSymbol_pertokens,OtherSymbol,OtherSymbol_pertokens,OtherNotAssigned,OtherNotAssigned_pertokens,Toperror,Righterror,Downerror,Lefterror,Misspellratio,Tokens
15, 2,0.167,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
15, 3,0.115,92,3.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.038,1,0.038,0,0,0,0,1,0.038,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.111,26
15, 22,0.119,598,3.232,0,0,0,0,0,0,0,0,0,0,0,0,4,0.022,0,0,0,0,181,0.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.205,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0.03,185
15, 4,0.5,27,3.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.375,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.6,8
15, 10,0.208,138,2.875,0,0,0,0,0,0,0,0,0,0,0,0,4,0.083,0,0,0,0,52,1.083,0,0,0,0,0,0,0,0,0,0,0,0,35,0.729,1,0.021,0,0,0,0,0,0,0,0,12,0.25,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0.276,48
15, 9,0.071,424,3.365,0,0,0,0,0,0,0,0,0,0,0,0,8,0.063,0,0,0,0,132,1.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.175,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0.235,126
15, 11,0.162,254,3.735,0,0,0,0,0,0,0,0,0,0,0,0,4,0.059,0,0,0,0,85,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.044,3,0.044,0,0,0,0,4,0.059,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0.137,68
15, 16,1.778,14,1.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.667,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.2,9
15, 17,1.889,17,1.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.333,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.2,9
15, 17,1.889,16,1.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.778,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0.6,9
15, 93,0.22,1559,3.694,0,0,0,0,0,0,0,0,0,0,0,0,3,0.007,0,0,0,0,396,0.938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.069,4,0.009,4,0.009,0,0,0,0,88,0.209,0,0,0,0,0,0,0,0,0,0,6,7,0,12,0.121,422
15, 22,0.19,421,3.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,1.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.06,0,0,0,0,0,0,0,0,22,0.19,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0.118,116
15, 28,0.528,154,2.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,1.377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.17,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.162,53
15, 65,0.18,1277,3.537,0,0,0,0,0,0,0,0,0,0,0,0,10,0.028,0,0,0,0,356,0.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.033,2,0.006,2,0.006,0,0,0,0,69,0.191,0,0,0,0,0,0,0,0,0,0,0,13,0,5,0.077,361
15, 76,0.21,1407,3.887,0,0,0,0,0,0,0,0,0,0,0,0,3,0.008,0,0,0,0,347,0.959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.064,1,0.003,1,0.003,0,0,0,0,85,0.235,0,0,0,0,0,0,0,0,0,0,0,14,2,5,0.111,362
15, 50,0.225,877,3.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,0,0,0,0,233,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.018,0,0,0,0,0,0,0,0,35,0.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,222
15, 0,0,194,3.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0.641,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.111,64
15, 0,0,229,2.899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.468,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.058,79
15, 0,0,123,3.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.595,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.071,37
15, 3,0.038,239,3.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0.987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.551,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.089,78
15, 1,0.009,363,3.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.556,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0.08,108
15, 0,0,395,3.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0.922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0.526,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.089,116
15, 63,0.162,1219,3.126,0,0,0,0,0,0,0,0,0,0,0,0,8,0.021,0,0,0,0,357,0.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.005,2,0.005,0,0,0,0,68,0.174,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.053,390
15, 10,0.087,426,3.704,0,0,0,0,0,0,0,0,0,0,0,0,4,0.035,0,0,0,0,131,1.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
15, 44,0.124,1124,3.175,0,0,0,0,0,0,0,0,0,0,0,0,2,0.006,0,0,0,0,353,0.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,0,0,0,0,0,0,0,0,59,0.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,354
15, 23,0.119,648,3.358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0.953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,0,0,0,0,0,0,0,0,49,0.254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08,193
15, 17,0.1,604,3.553,0,0,0,0,0,0,0,0,0,0,0,0,9,0.053,0,0,0,0,188,1.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,24,0.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,170
15, 23,0.147,536,3.436,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,165,1.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
15, 6,0.05,457,3.777,0,0,0,0,0,0,0,0,0,0,0,0,2,0.017,0,0,0,0,140,1.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.008,2,0.017,2,0.017,0,0,0,0,11,0.091,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.011,121
15, 19,0.114,625,3.743,0,0,0,0,0,0,0,0,0,0,0,0,16,0.096,0,0,0,0,189,1.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,12,0.072,0,0,3,0.018,0,0,0,0,0,0,0,2,0,0,0.031,167
15, 81,0.119,2336,3.425,0,0,0,0,0,0,0,0,0,0,0,0,56,0.082,0,0,0,0,696,1.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,5,0.007,6,0.009,0,0,0,0,37,0.054,0,0,11,0.016,0,0,0,0,0,0,0,2,1,6,0.027,682
15, 56,0.109,1870,3.638,0,0,0,0,0,0,0,0,0,0,0,0,37,0.072,0,0,0,0,529,1.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,1,0.002,1,0.002,0,0,0,0,35,0.068,1,0.002,11,0.021,0,0,0,0,0,0,0,5,0,8,0.049,514
15, 20,0.146,525,3.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,1.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.073,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.032,137
15, 12,0.141,273,3.212,0,0,0,0,0,0,0,0,0,0,0,0,17,0.2,0,0,0,0,100,1.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.035,0,0,0,0,0,0,0,0,11,0.129,0,0,2,0.024,0,0,0,0,0,0,0,0,0,1,0.049,85
15, 4,0.364,48,4.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
15, 18,0.257,242,3.457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.014,11,0.157,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.067,70
15, 10,0.213,152,3.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1.191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.021,0,0,0,0,0,0,0,0,11,0.234,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.179,47
15, 35,0.154,739,3.241,0,0,0,0,0,0,0,0,0,0,0,0,6,0.026,0,0,0,0,230,1.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.009,1,0.004,1,0.004,0,0,0,0,40,0.175,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.028,228
15, 2,0.5,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.5,4
15, 2,0.5,26,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.75,4
15, 155,0.284,1831,3.36,0,0,0,0,0,0,0,0,0,0,0,0,16,0.029,0,0,0,0,548,1.006,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,3,0.006,1,0.002,3,0.006,0,0,0,0,134,0.246,3,0.006,0,0,0,0,0,0,0,0,1,11,0,2,0.078,545
15, 49,0.333,516,3.51,0,0,0,0,0,0,0,0,0,0,0,0,2,0.014,0,0,0,0,169,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007,1,0.007,1,0.007,0,0,0,0,31,0.211,1,0.007,0,0,0,0,0,0,0,0,0,7,2,1,0.111,147
15, 157,0.208,2966,3.934,0,0,0,0,0,0,0,0,0,0,0,0,25,0.033,0,0,0,0,739,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.011,4,0.005,7,0.009,0,0,0,0,185,0.245,0,0,0,0,0,0,0,0,0,0,0,9,1,12,0.098,754
15, 7,0.14,206,4.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02,0,0,0,0,21,0.42,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.05,50
15, 20,0.1,662,3.31,0,0,0,0,0,0,0,0,0,0,0,0,3,0.015,0,0,0,0,199,0.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,200
15, 176,0.351,2022,4.036,0,0,0,0,0,0,0,0,0,0,0,0,73,0.146,0,0,0,0,444,0.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.014,1,0.002,3,0.006,0,0,0,0,130,0.259,0,0,0,0,0,0,0,0,0,0,3,30,0,10,0.344,501
15, 12,0.114,364,3.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0.61,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.041,105
15, 35,0.113,1143,3.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,1.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,1,0.003,0,0,0,0,42,0.136,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.047,309
15, 71,0.122,2110,3.632,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,576,0.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,3,0.005,3,0.005,0,0,1,0.002,94,0.162,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0.01,581
15, 46,0.163,1008,3.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,1.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283
15, 72,0.203,1137,3.212,0,0,0,0,0,0,0,0,0,0,0,0,17,0.048,0,0,0,0,394,1.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.02,7,0.02,0,0,0,0,45,0.127,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.017,354
15, 15,0.185,275,3.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.012,1,0.012,0,0,0,0,59,0.728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,81
15, 3,0.231,44,3.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
15, 2,0.333,19,3.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
15, 1,0.067,49,3.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
15, 6,0.194,103,3.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.129,0,0,1,0.032,0,0,0,0,11,0.355,1,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0.087,31
15, 11,0.44,61,2.44,0,0,0,0,0,0,0,0,0,0,0,0,3,0.12,0,0,0,0,40,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.64,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.125,25
15, 9,0.2,155,3.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
15, 9,0.115,253,3.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1.218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
15, 16,0.108,572,3.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,1.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.176,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.071,148
15, 71,0.162,1709,3.902,0,0,0,0,0,0,0,0,0,0,0,0,4,0.009,0,0,0,0,477,1.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.016,1,0.002,1,0.002,0,0,0,0,45,0.103,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.032,438
15, 97,0.168,2044,3.542,0,0,0,0,0,0,0,0,0,0,0,0,10,0.017,0,0,0,0,590,1.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,3,0.005,3,0.005,0,0,0,0,55,0.095,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.034,577
15, 48,0.132,1317,3.628,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,0,0,0,0,387,1.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,2,0.006,2,0.006,0,0,0,0,29,0.08,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.024,363
15, 78,0.106,3004,4.082,0,0,0,0,0,0,0,0,0,0,0,0,11,0.015,0,0,0,0,765,1.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.004,0,0,0,0,0,0,0,0,54,0.073,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.007,736
15, 45,0.148,1019,3.352,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,0,0,0,0,343,1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,1,0.003,0,0,0,0,55,0.181,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.025,304
15, 15,0.17,289,3.284,0,0,0,0,0,0,0,0,0,0,0,0,1,0.011,0,0,0,0,117,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.023,0,0,0,0,0,0,0,0,18,0.205,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.067,88
15, 59,0.159,1446,3.898,0,0,0,0,0,0,0,0,0,0,0,0,11,0.03,0,0,0,0,406,1.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.011,3,0.008,3,0.008,0,0,0,0,55,0.148,0,0,1,0.003,0,0,0,0,0,0,0,5,0,1,0.045,371
15, 19,0.127,506,3.373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,1.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.22,0,0,0,0,0,0,0,0,0,0,2,5,0,2,0.07,150
15, 26,0.161,498,3.093,0,0,0,0,0,0,0,0,0,0,0,0,3,0.019,0,0,0,0,182,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.012,0,0,0,0,0,0,0,0,32,0.199,0,0,1,0.006,0,0,0,0,0,0,1,5,0,5,0.054,161
15, 13,0.121,361,3.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,1.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.009,1,0.009,0,0,0,0,19,0.178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
15, 35,0.176,577,2.899,0,0,0,0,0,0,0,0,0,0,0,0,2,0.01,0,0,0,0,179,0.899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,1,0.005,2,0.01,0,0,0,0,62,0.312,1,0.005,0,0,0,0,0,0,0,0,0,5,0,7,0.109,199
15, 1,0.019,71,1.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.648,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.118,54
15, 9,0.047,620,3.229,0,0,0,0,0,0,0,0,0,0,0,0,2,0.01,0,0,0,0,189,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.255,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.03,192
15, 0,0,358,3.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.21,1,0.01,0,0,0,0,0,0,0,0,1,6,0,1,0.114,105
15, 41,0.119,1081,3.142,0,0,0,0,0,0,0,0,0,0,0,0,20,0.058,0,0,0,0,304,0.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.017,2,0.006,3,0.009,0,0,0,0,76,0.221,1,0.003,0,0,0,0,0,0,0,0,1,4,2,8,0.157,344
15, 7,0.023,927,3.08,0,0,0,0,0,0,0,0,0,0,0,0,6,0.02,0,0,0,0,288,0.957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.013,4,0.013,0,0,0,0,77,0.256,0,0,0,0,0,0,0,0,0,0,0,5,2,13,0.136,301
15, 26,0.156,470,2.814,0,0,0,0,0,0,0,0,0,0,0,0,5,0.03,0,0,0,0,201,1.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,28,0.168,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.08,167
15, 28,0.12,718,3.068,0,0,0,0,0,0,0,0,0,0,0,0,5,0.021,0,0,0,0,210,0.897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.017,1,0.004,2,0.009,0,0,0,0,56,0.239,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0.088,234
15, 23,0.142,482,2.975,0,0,0,0,0,0,0,0,0,0,0,0,8,0.049,0,0,0,0,149,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,35,0.216,0,0,1,0.006,0,0,0,0,0,0,0,5,0,2,0.083,162
15, 13,0.163,293,3.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.119,80
15, 12,0.146,283,3.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.012,1,0.012,0,0,0,0,11,0.134,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.035,82
15, 33,0.155,683,3.207,0,0,0,0,0,0,0,0,0,0,0,0,4,0.019,0,0,0,0,196,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.019,0,0,0,0,0,0,0,0,35,0.164,1,0.005,0,0,0,0,0,0,0,0,0,5,0,2,0.088,213
15, 37,0.198,690,3.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,1.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.016,1,0.005,1,0.005,0,0,0,0,24,0.128,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.007,187
15, 9,1,19,2.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
15, 15,0.08,605,3.235,0,0,0,0,0,0,0,0,0,0,0,0,5,0.027,0,0,0,0,192,1.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.032,0,0,2,0.011,0,0,0,0,23,0.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,187
15, 55,0.306,621,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,1.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.028,0,0,0,0,0,0,0,0,38,0.211,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.033,180
15, 60,0.204,1034,3.517,0,0,0,0,0,0,0,0,0,0,0,0,12,0.041,0,0,0,0,288,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.034,5,0.017,5,0.017,0,0,0,0,32,0.109,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.048,294
15, 49,0.251,656,3.364,0,0,0,0,0,0,0,0,0,0,0,0,2,0.01,0,0,0,0,202,1.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.041,1,0.005,1,0.005,0,0,0,0,32,0.164,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.055,195
15, 104,0.137,2586,3.403,0,0,0,0,0,0,0,0,0,0,0,0,12,0.016,0,0,0,0,704,0.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.004,6,0.008,6,0.008,0,0,0,0,101,0.133,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0.041,760
